time_s,commanded_deg_s,angle_deg,feedback_deg_s
1.7905738353729248,60,243.56,69.37874515172066
1.7946593761444092,60,243.81,61.19140989729225
1.7989885807037354,60,244.04,53.127542680909634
1.8031299114227295,60,244.28,57.95238687392275
1.8072686195373535,60,244.53,60.40532288726309
1.8114681243896484,60,244.74,50.00589531055032
1.8155090808868408,60,244.95000000000002,51.96789427105041
1.819732666015625,60,245.21,61.5590764888491
1.8238813877105713,60,245.45000000000002,57.8491443020538
1.8281974792480469,60,245.68,53.28895321217241
1.8323822021484375,60,245.94,62.13075660893128
1.8365201950073242,60,246.21,65.2490251209981
1.840646505355835,60,246.48000000000002,65.4337597503925
1.8447816371917725,60,246.74,62.87586715866939
1.8489186763763428,60,247.0,62.846878745963686
1.8530194759368896,60,247.3,73.15646511628184
1.8571372032165527,60,247.6,72.85572346707941
1.861266851425171,60,247.87,65.38087177414947
1.865373134613037,60,248.12,60.8823085409046
1.8695220947265625,60,248.38,62.66630502240903
1.8737282752990723,60,248.63,59.436345085591206
1.8779592514038086,60,248.86,54.36097824862371
1.8823676109313965,60,249.09,52.17360302866182
1.8867087364196777,60,249.32,52.98165202108727
1.8910772800445557,60,249.56,54.9382175407978
1.8954288959503174,60,249.79,52.85392943238862
1.8997762203216553,60,250.02,52.90610507842911
1.9041662216186523,60,250.28,59.22549503068277
1.9085681438446045,60,250.52,54.52163570384218
1.9129467010498047,60,250.77,57.096433433160904
1.9172263145446777,60,251.03,60.75314986072211
1.9214708805084229,60,251.28,58.89883727461664
1.9256443977355957,60,251.53,59.9015138531848
1.929950475692749,60,251.81,65.02436852887463
1.9341871738433838,60,252.1,68.4495306696661
1.938366413116455,60,252.38,66.99783900964144
1.9424769878387451,60,252.65,65.68424569340775
1.946603536605835,60,252.91,63.00664663739091
1.9507675170898438,60,253.16,60.03870598339536
1.9548285007476807,60,253.41,61.56143955850408
1.9591484069824219,60,253.65,55.55676141067598
1.9632413387298584,60,253.9,61.08091105027087
1.9673349857330322,60,254.16,63.513048340125906
1.9716887474060059,60,254.43,62.015337604733745
1.9758505821228027,60,254.65,52.86130155820321
1.9799914360046387,60,254.9,60.37402118839245
1.9840950965881348,60,255.15,60.92121775505461
1.9881782531738281,60,255.37,53.87988321849791
1.9923617839813232,60,255.6,54.977484470277375
1.9964747428894043,60,255.85,60.783490812126836
3.003946542739868,30,286.78000000000003,30.70061117799117
3.0085034370422363,30,286.93,32.91715586249697
3.0129282474517822,30,287.09000000000003,36.159741365380945
3.0173144340515137,30,287.22,29.63850192966141
3.0217437744140625,30,287.36,31.607415222302873
3.0261716842651367,30,287.51,33.87602842988933
3.030545711517334,30,287.65000000000003,32.00711653767476
3.034846782684326,30,287.78000000000003,30.225028824832645
3.039170265197754,30,287.91,30.06835336936037
3.0435612201690674,30,288.06,34.16113373513084
3.0478622913360596,30,288.2,32.55003104212543
3.0519790649414062,30,288.32,29.149040366017203
3.056013345718384,30,288.45,32.223835470715734
3.060016393661499,30,288.58,32.47525431804532
3.06412672996521,30,288.72,34.06047331787594
3.068138360977173,30,288.82,24.92751693806353
3.0721280574798584,30,288.95,32.58393211425726
3.076132297515869,30,289.08,32.46558618636385
3.080152750015259,30,289.21,32.33466880151698
3.084280252456665,30,289.33,29.07327171903992
3.088472843170166,30,289.46,31.007081034971904
3.0925076007843018,30,289.58,29.74156355256273
3.0966265201568604,30,289.69,26.706033804124637
3.1005892753601074,30,289.81,30.28196137416636
3.104588508605957,30,289.93,30.005751758675277
3.108668565750122,30,290.05,29.41135277274698
3.1127805709838867,30,290.17,29.182842233433007
3.1169207096099854,30,290.28000000000003,26.569158652465145
3.121152877807617,30,290.41,30.717115655454958
3.125371217727661,30,290.54,30.8178104335037
3.129539728164673,30,290.67,31.186199954242788
3.1337175369262695,30,290.78000000000003,26.329591964849467
3.1378157138824463,30,290.90000000000003,29.281312467276692
3.1419239044189453,30,291.03000000000003,31.644101909348322
3.1460072994232178,30,291.16,31.83625386816027
3.150162696838379,30,291.28000000000003,28.87810430891153
3.1543564796447754,30,291.41,30.998267197270092
3.1585452556610107,30,291.55,33.422651260740096
3.1626570224761963,30,291.67,29.184534384785984
3.166760206222534,30,291.81,34.119846600810156
3.170910596847534,30,291.93,28.912941176471683
3.1750144958496094,30,292.06,31.67719281937959
3.179156541824341,30,292.2,33.799721406777344
3.1833014488220215,30,292.33,31.363791774517164
3.187394142150879,30,292.46,31.76392403588378
3.191542625427246,30,292.61,36.1577931034565
3.1956396102905273,30,292.74,31.730651769086414
3.199748992919922,30,292.88,34.06837781387461
3.2038888931274414,30,293.02,33.81724026721624
3.2083325386047363,30,293.19,38.25687734735845
3.212759256362915,30,293.33,31.626141002851444
3.217125654220581,30,293.46,29.772825161077915
3.2214858531951904,30,293.61,34.40209973754063
3.2256884574890137,30,293.74,30.933200204231063
3.2299070358276367,30,293.86,28.445601898949874
3.2339611053466797,30,293.98,29.599887085392794
3.238107442855835,30,294.1,28.94120407107234
3.2422070503234863,30,294.23,31.710353009594705
3.246375560760498,30,294.34000000000003,26.388323038209634
3.2504823207855225,30,294.46,29.220114949189007
3.254648447036743,30,294.57,26.403424516427677
3.258744716644287,30,294.69,29.294946743496833
3.26283597946167,30,294.81,29.330797202798315
3.2669694423675537,30,294.92,26.612068985410232
3.27107572555542,30,295.03000000000003,26.78821575800135
3.275182008743286,30,295.15000000000003,29.223508099635318
3.2793874740600586,30,295.27,28.534297862678194
3.2835335731506348,30,295.38,26.530962622199954
3.2876644134521484,30,295.5,29.049779522106608
3.2916502952575684,30,295.61,27.597406388327386
3.2956340312957764,30,295.71,25.102064755512416
3.2996277809143066,30,295.82,27.543038624563145
3.3036410808563232,30,295.94,29.900581001605126
3.307650089263916,30,296.05,27.438206363369446
3.3116981983184814,30,296.15000000000003,24.702891807532563
3.315790891647339,30,296.28000000000003,31.76392403588378
3.319887161254883,30,296.39,26.8537011815272
3.3239264488220215,30,296.51,29.70820918427689
3.328104019165039,30,296.63,28.724830498802596
3.3321380615234375,30,296.75,29.74683687943375
3.336130142211914,30,296.87,30.05951266125293
3.34012770652771,30,296.98,27.516755531702582
3.344125270843506,30,297.12,35.02132522215917
3.3481287956237793,30,297.26,34.96918532634247
3.3521311283111572,30,297.38,29.98251504140222
3.356118679046631,30,297.5,30.093660986548226
3.3601303100585938,30,297.64,34.89852371329744
3.3641257286071777,30,297.79,37.54300035804649
3.3682665824890137,30,297.91,28.979530170429474
3.3725085258483887,30,298.06,35.36115107913133
3.376702308654785,30,298.2,33.382749289365705
3.380795478820801,30,298.34000000000003,34.203317800569735
3.3849382400512695,30,298.47,31.380036832411424
3.3890647888183594,30,298.6,31.503323318695454
3.3931446075439453,30,298.73,31.864160822813286
3.3972818851470947,30,298.87,33.83867688583777
3.401481866836548,30,299.0,30.952515894640154
3.4055182933807373,30,299.13,32.206705256939216
3.4096717834472656,30,299.26,31.298979392685894
3.4138593673706055,30,299.39,31.044153951262864
3.417966842651367,30,299.51,29.215026700720866
3.422023296356201,30,299.63,29.582489714354008
3.4261364936828613,30,299.75,29.17438441919888
3.4302620887756348,30,299.87,29.086712898752836
3.434379816055298,30,300.0,31.570813502401766
3.4385318756103516,30,300.1,24.084432960097352
3.4426333904266357,30,300.21,26.819359414045156
3.446748971939087,30,300.33,29.157483489747367
3.450881242752075,30,300.45,29.039723055620765
3.455012798309326,30,300.55,24.20395868198369
3.4591569900512695,30,300.67,28.95618916120234
3.463279962539673,30,300.79,29.10521482680964
3.467376232147217,30,300.90000000000003,26.853701181541076
3.4715094566345215,30,301.02,29.03302261189321
3.4756529331207275,30,301.14,28.96118764025658
3.479658842086792,30,301.25,27.459435781457994
3.4837145805358887,30,301.37,29.587706777968318
3.4878034591674805,30,301.5,31.7935580174916
3.4918830394744873,30,301.63,31.86602302612243
3.4959661960601807,30,301.74,26.939941609252436
3.500112533569336,30,301.88,33.76473808291316
3.504234552383423,30,302.02,33.96394007750262
3.508378267288208,30,302.15000000000003,31.372814729586842
3.5124828815460205,30,302.29,34.10795539033125
3.516608476638794,30,302.43,33.934498381873716
3.52074933052063,30,302.58,36.22441271302998
3.524836301803589,30,302.72,34.25519542644856
3.528963327407837,30,302.86,33.92273599075348
3.533108949661255,30,302.99,31.35838049229244
3.5372111797332764,30,303.13,34.127778681851844
3.541327476501465,30,303.26,31.581785114392176
3.545492649078369,30,303.41,36.012913566121526
3.549619197845459,30,303.54,31.503323318695454
3.5537281036376953,30,303.67,31.638593478007483
3.5580663681030273,30,303.81,32.270969443830666
3.5624542236328125,30,303.96,34.185264073022424
3.5665667057037354,30,304.09000000000003,31.611080062625042
3.570826768875122,30,304.22,30.515979404520984
3.5751583576202393,30,304.34000000000003,27.70346103038414
3.579350233078003,30,304.46,28.62680468659883
3.583702802658081,30,304.6,32.16490797547005
3.5880379676818848,30,304.72,27.680607160535615
3.592395067214966,30,304.83,25.246152667568744
3.5964951515197754,30,304.95,29.267690876316745
3.6007602214813232,30,305.08,30.480156520765885
3.60500168800354,30,305.19,25.934426082071795
3.6092493534088135,30,305.3,25.896578356536665
3.6136999130249023,30,305.43,29.209809824823534
3.6177847385406494,30,305.56,31.82510476857415
3.6219377517700195,30,305.67,26.486792582815156
3.626065492630005,30,305.79,29.07159244498464
3.630195379257202,30,305.91,29.056487703499542
3.6345136165618896,30,306.05,32.420636042399664
3.638683795928955,30,306.18,31.173719055513175
3.642812728881836,30,306.31,31.485132232358293
3.6468629837036133,30,306.43,29.627765481517486
3.6508946418762207,30,306.55,29.764428149025374
3.654968500137329,30,306.68,31.910781295720778
3.6590216159820557,30,306.83,37.00856470587674
3.6631312370300293,30,306.96,31.633086964087774
3.667231321334839,30,307.1,34.14563935571211
3.6714401245117188,30,307.24,33.263612983625606
3.675503730773926,30,307.38,34.452156770707745
3.6795454025268555,30,307.52,34.639131665876754
3.68361496925354,30,307.66,34.4016966430477
3.6877455711364746,30,307.81,36.314320346314844
3.6920523643493652,30,307.97,37.15061116032467
3.6962673664093018,30,308.1,30.84221505741167
3.70050311088562,30,308.23,30.691180907350045
3.7046637535095215,30,308.38,36.05212308749668
3.708791732788086,30,308.52,33.914898925721545
3.712839126586914,30,308.63,27.17798303487613
3.7167928218841553,30,308.74,27.82207320750511
3.7207865715026855,30,308.87,32.550863829023996
3.724780797958374,30,308.99,30.04336417358199
3.7287862300872803,30,309.09000000000003,24.966095238100916
3.7328152656555176,30,309.19,24.819835493215987
3.7368056774139404,30,309.29,25.060070502485235
3.7408151626586914,30,309.42,32.42311470535654
3.7448229789733887,30,309.52,24.951243307546516
3.7489819526672363,30,309.62,24.04439348773764
3.753049373626709,30,309.73,27.04416412661531
3.757114887237549,30,309.86,31.976279615293276
3.76164174079895,30,309.98,26.50847843261279
3.765956401824951,30,310.08,23.176791733428576
3.770331859588623,30,310.21,29.711176983434008
3.77472186088562,30,310.34000000000003,29.612747515354332
3.7790727615356445,30,310.46,27.580496465547736
3.7834384441375732,30,310.58,27.48711048004036
3.7877960205078125,30,310.71,29.83309733544788
3.7921509742736816,30,310.84000000000003,29.851063177500237
3.796588897705078,30,310.96,27.039673364122738
3.800931215286255,30,311.08,27.635012353814258
3.8052656650543213,30,311.22,32.29937073708368
3.8093061447143555,30,311.33,27.224490470279036
3.8134374618530273,30,311.46,31.466962142196497
3.8177757263183594,30,311.59000000000003,29.965900197857735
3.8218133449554443,30,311.72,32.19719633894189
3.8259191513061523,30,311.85,31.66247720805882
3.83024525642395,30,311.99,32.361673188202964
3.8344709873199463,30,312.13,33.13036334912789
3.838529348373413,30,312.25,29.56858653507338
3.842524290084839,30,312.39,35.04431606588343
3.8465254306793213,30,312.52,32.49073531164229
3.8505489826202393,30,312.67,37.28049300783024
3.85486102104187,30,312.79,27.82906557558438
3.858875036239624,30,312.92,32.38652411499055
3.862873077392578,30,313.05,32.51592343013781
3.866880178451538,30,313.18,32.44240614029755
3.8708722591400146,30,313.31,32.564472049688305
3.8748793601989746,30,313.43,29.94683643719992
3.87888240814209,30,313.54,27.479061346042716
3.8828999996185303,30,313.67,32.357695092278256
3.887054443359375,30,313.8,31.291794548062033
3.891146183013916,30,313.92,29.327379093346874
3.8952512741088867,30,314.03000000000003,26.7959948890729
3.899386405944824,30,314.16,31.437933579334693
3.9033992290496826,30,314.3,34.88815637810842
3.9074394702911377,30,314.40000000000003,24.75099728550073
3.9114809036254883,30,314.51,27.218066190774515
3.915447473526001,30,314.64,32.773908757587364
3.919459342956543,30,314.76,29.911242645749038
3.923468828201294,30,314.87,27.434943212229125
3.9274747371673584,30,314.99,29.95574812522432
3.931462287902832,30,315.11,30.093660986548226
3.9354734420776367,30,315.23,29.916576319544642
3.9395668506622314,30,315.34000000000003,26.872470149691726
3.9436464309692383,30,315.46,29.414790485639685
3.9479727745056152,30,315.59000000000003,30.048469084107758
3.9521358013153076,30,315.71,28.82518068837871
3.956237316131592,30,315.83,29.257482997152767
3.9603209495544434,30,315.95,29.385595516115078
3.9643185138702393,30,316.06,27.516755531702582
3.9683961868286133,30,316.18,29.428549377303344
3.9727530479431152,30,316.33,34.42845572944646
3.9770283699035645,30,316.45,28.068061565916747
3.9811246395111084,30,316.57,29.294946743496833
3.9851834774017334,30,316.7,32.02887218045001
3.9894418716430664,30,316.84000000000003,32.87624209171834
3.993682384490967,30,316.98,33.014874620484804
3.99794602394104,30,317.11,30.490383045349265
5.005567312240601,-30,286.88,-30.001351054239336
5.009891510009766,-30,286.74,-32.37594751061051
5.014005661010742,-30,286.6,-34.02889197959798
5.018307209014893,-30,286.46,-32.54642279127487
5.022543668746948,-30,286.34000000000003,-28.325537734243944
5.026787519454956,-30,286.2,-32.98890786517872
5.031044006347656,-30,286.07,-30.54161877555486
5.0353171825408936,-30,285.94,-30.422335546503426
5.039556264877319,-30,285.82,-28.308013498313784
5.043553829193115,-30,285.7,-30.018278761854777
5.047654151916504,-30,285.57,-31.70482149086992
5.051730394363403,-30,285.46,-26.985637246303867
5.055841684341431,-30,285.34000000000003,-29.187919276257286
5.059839487075806,-30,285.23,-27.515114503820207
5.063839912414551,-30,285.11,-29.996810298588656
5.0678441524505615,-30,284.99,-29.968233402799587
5.07196569442749,-30,284.88,-26.6890403193184
5.07597017288208,-30,284.75,-32.46365325077286
5.0800909996032715,-30,284.63,-29.120370284657433
5.084200382232666,-30,284.51,-29.201466697610762
5.088190078735352,-30,284.39,-30.07747579777812
5.092194080352783,-30,284.26,-32.46751935214844
5.09618878364563,-30,284.15000000000003,-27.536463145318937
5.100199937820435,-30,284.03000000000003,-29.916576319544642
5.104198694229126,-30,283.90000000000003,-32.51010732172555
5.10816764831543,-30,283.78000000000003,-30.234665705533676
5.112191200256348,-30,283.66,-29.824394406258538
5.116189241409302,-30,283.55,-27.513473671659444
5.120192050933838,-30,283.42,-32.47718863541491
5.124188184738159,-30,283.3,-30.02902452121109
5.1281890869140625,-30,283.19,-27.493798939279973
5.1321961879730225,-30,283.06,-32.44240614029755
5.136287450790405,-30,282.93,-31.77503030302919
5.14027738571167,-30,282.8,-32.58198506124774
5.144300699234009,-30,282.69,-27.340648296299687
5.148287296295166,-30,282.55,-35.117669995810225
5.1522979736328125,-30,282.41,-34.906822018781526
5.156299352645874,-30,282.28000000000003,-32.488799380324195
5.160287618637085,-30,282.15000000000003,-32.59561932089795
5.164439678192139,-30,282.02,-31.30976284813203
5.168520927429199,-30,281.88,-34.30322233905496
5.172528982162476,-30,281.75,-32.43468681220516
5.1765196323394775,-30,281.61,-35.082002628745535
5.180520534515381,-30,281.49,-29.99323520648466
5.184531211853027,-30,281.37,-29.92013315895964
5.188525915145874,-30,281.24,-32.543092808115844
5.192525625228882,-30,281.11,-32.50235574630311
5.1965203285217285,-30,281.0,-27.53646314533317
5.200522422790527,-30,280.89,-27.485609436438533
5.204521417617798,-30,280.77,-30.007540690396414
5.209072828292847,-30,280.64,-28.56257307490733
5.213184833526611,-30,280.52,-29.182842233433007
5.217252731323242,-30,280.41,-27.040994021792216
5.221455097198486,-30,280.29,-28.555343242937653
5.225522518157959,-30,280.17,-29.502724501759616
5.229641675949097,-30,280.05,-29.132168779303065
5.233628988265991,-30,279.95,-25.079550346812688
5.237617254257202,-30,279.83,-30.08826398852338
5.241626739501953,-30,279.73,-24.94085746565124
5.2456276416778564,-30,279.62,-27.493798939279973
5.249624967575073,-30,279.51,-27.5183967553416
5.253626585006714,-30,279.40000000000003,-27.488884652038774
5.257902145385742,-30,279.29,-25.727621703008822
5.261981248855591,-30,279.17,-29.41822900228062
5.26616096496582,-30,279.05,-28.710083851464212
5.270862102508545,-30,278.92,-27.65288163099609
5.275119066238403,-30,278.8,-28.18910557266979
5.279393911361694,-30,278.68,-28.07119241494808
5.283642053604126,-30,278.56,-28.24764171063077
5.287825107574463,-30,278.43,-31.077772584780902
5.291926145553589,-30,278.3,-31.699291901632517
5.29603385925293,-30,278.19,-26.7788867606975
5.300192356109619,-30,278.05,-33.66601077857716
5.304492235183716,-30,277.90000000000003,-34.8847019683895
5.30888819694519,-30,277.77,-29.57259572622949
5.313241958618164,-30,277.62,-34.45296533595666
5.317420244216919,-30,277.47,-35.89989158344677
5.321523189544678,-30,277.33,-34.12182927538969
5.325628995895386,-30,277.2,-31.66247720805882
5.32974648475647,-30,277.05,-36.429971048054696
5.333902359008789,-30,276.90000000000003,-36.09348861223709
5.338245391845703,-30,276.75,-34.53807641634514
5.342419624328613,-30,276.63,-28.747799862920896
5.3467817306518555,-30,276.48,-34.38705728027463
5.350880146026611,-30,276.34000000000003,-34.15954392088091
5.354999542236328,-30,276.21,-31.55802291933206
5.359174728393555,-30,276.09000000000003,-28.74123343991438
5.363264322280884,-30,275.96,-31.787997434863833
5.367402791976929,-30,275.82,-33.828929600181056
5.371503829956055,-30,275.7,-29.2608848322783
5.375633716583252,-30,275.58,-29.056487703499542
5.3797688484191895,-30,275.46,-29.01963099631106
5.383847236633301,-30,275.34000000000003,-29.423388284799525
5.387941598892212,-30,275.23,-26.866210912482224
5.391930103302002,-30,275.12,-27.579259967724145
5.3959314823150635,-30,275.01,-27.49052255258638
5.400125503540039,-30,274.89,-28.612158490138086
5.4043920040130615,-30,274.76,-30.46993685386873
5.408645391464233,-30,274.65000000000003,-25.861739910303744
5.412868976593018,-30,274.53000000000003,-28.411881456393964
5.416959285736084,-30,274.40000000000003,-31.782438796921248
5.421259641647339,-30,274.29,-25.579278150471655
5.425297021865845,-30,274.18,-27.245390338966413
5.429302930831909,-30,274.06,-29.95574812522432
5.433448314666748,-30,273.93,-31.360184045550177
5.437532186508179,-30,273.82,-26.935223305508625
5.441524028778076,-30,273.69,-32.56641701009263
5.445532321929932,-30,273.56,-32.432757554126866
5.449525356292725,-30,273.44,-30.05233341294597
5.453522682189941,-30,273.3,-35.02341405224519
5.457522869110107,-30,273.17,-32.49848134461681
5.461524486541748,-30,273.04,-32.48686367969381
5.46553373336792,-30,272.9,-34.91927687917348
